folio,provincia,comuna,expr,pobreza_multi,s13,s16,s17,s19a,s19b,s19c,s19d,s19e,s2,v2,v3,v4,v5,v6,v7,v12,v13
471030101,131,13130,158,0,1,5,,,,,,,,1,1,2,1,2,1,4,1
471030201,131,13130,166,0,1,5,,,,,,,,1,1,2,1,2,1,4,2
471030301,131,13130,153,0,1,5,,,,,,,,1,1,2,1,2,1,2,2
471030701,131,13130,239,0,1,5,,,,,,,,1,1,1,1,2,1,3,2
471030801,131,13130,167,0,2,5,,,,,,,,2,1,1,2,1,1,5,1
471060201,131,13130,288,0,1,5,,,,,,,,1,2,2,1,2,2,1,2
471060401,131,13130,250,0,1,5,,,,,,,,1,1,2,1,2,1,3,3
471060501,131,13130,215,0,2,5,,,,,,,,1,1,2,1,2,1,3,1
471060701,131,13130,273,0,1,5,,,,,,,,1,1,2,1,2,1,3,2
471090101,131,13130,210,0,3,5,,,,,,,,1,1,2,1,2,1,4,2
471090401,131,13130,210,0,2,2,1,2,2,2,2,2,,1,1,1,1,2,1,4,1
471090501,131,13130,454,0,1,5,,,,,,,,1,1,1,1,2,1,4,1
471120101,131,13132,252,0,2,2,2,,,,,,,1,1,1,1,2,1,4,2
471120201,131,13132,147,0,2,5,,,,,,,,1,1,1,1,2,1,5,1
471120301,131,13132,156,0,2,5,,,,,,,,1,1,1,1,2,1,6,1
471120701,131,13132,234,0,3,2,1,2,2,2,2,2,,1,1,2,1,2,1,4,2
471160101,131,13132,180,0,5,5,,,,,,,,2,1,1,1,1,1,4,2
471160201,131,13132,276,0,2,5,,,,,,,,1,1,1,1,2,1,5,2
471160501,131,13132,129,0,2,5,,,,,,,,1,1,1,1,2,1,6,1
471160601,131,13132,124,0,2,5,,,,,,,,1,1,1,1,2,1,5,1
471160701,131,13132,153,0,2,5,,,,,,,,1,1,1,1,2,1,5,1
471160801,131,13132,124,0,2,2,1,2,2,2,2,2,,1,1,1,1,2,1,6,1
471180101,131,13132,347,,2,5,,,,,,,,1,1,1,1,2,1,5,1
471180801,131,13132,446,0,2,5,,,,,,,,1,2,1,1,2,1,5,1
471220501,131,13132,255,0,2,5,,,,,,,,1,1,1,1,1,1,6,1
471250101,132,13201,151,,1,5,,,,,,,,3,2,4,1,3,1,4,3
471250301,132,13201,168,0,1,5,,,,,,,,3,2,2,2,3,2,2,2
471250501,132,13201,233,0,1,5,,,,,,,,2,1,1,1,3,1,3,1
471250601,132,13201,108,0,1,5,,,,,,,,2,1,2,1,3,1,2,1
471270101,132,13201,409,0,2,5,,,,,,,,2,1,1,1,1,1,5,2
471270401,132,13201,580,0,1,5,,,,,,,,2,1,2,1,1,1,4,2
471270501,132,13201,439,0,2,5,,,,,,,,2,1,2,1,1,1,4,1
471270601,132,13201,379,0,1,5,,,,,,,,2,1,2,1,1,1,5,3
471320101,132,13202,116,0,1,5,,,,,,,,2,1,1,1,3,1,3,1
471320201,132,13202,103,0,1,5,,,,,,,,3,2,2,2,3,2,4,3
471320301,132,13202,83,0,1,2,1,2,2,2,2,2,,2,1,2,1,3,2,4,1
471320401,132,13202,101,0,1,5,,,,,,,,2,2,2,2,3,2,4,1
471320601,132,13202,104,0,1,5,,,,,,,,4,3,4,3,3,3,2,3
471320701,132,13202,158,0,1,5,,,,,,,,3,1,2,1,3,1,3,1
471340201,132,13202,108,0,1,5,,,,,,,,3,2,2,2,3,2,4,3
471340301,132,13202,102,1,1,2,1,2,2,1,2,2,,3,1,2,1,3,1,4,1
471340801,132,13202,97,0,1,5,,,,,,,,2,1,2,1,3,1,4,1
471390101,133,13301,97,0,1,5,,,,,,,,5,2,5,2,1,2,5,1
471390401,133,13301,68,0,1,2,1,1,1,1,2,2,,3,2,2,1,3,2,4,1
471390501,133,13301,74,0,1,3,1,1,1,1,2,2,,2,1,2,2,3,2,3,1
471410701,133,13301,416,0,2,5,,,,,,,,2,1,1,1,1,1,4,2
471410801,133,13301,209,0,1,5,,,,,,,,2,1,2,1,3,1,1,1
471420101,133,13301,248,0,1,-88,,,,,,,,3,2,2,2,3,2,2,10
471420201,133,13301,276,1,1,5,,,,,,,,4,2,3,2,3,2,3,10
471420301,133,13301,190,1,1,2,1,2,1,1,2,2,,3,2,1,1,3,2,2,1
471420401,133,13301,220,0,1,5,,,,,,,,2,1,2,3,3,1,4,1
471420801,133,13301,288,0,2,5,,,,,,,,2,1,2,1,1,1,5,1
471450101,133,13301,265,0,1,5,,,,,,,,2,1,2,1,1,2,4,1
471450201,133,13301,381,0,2,5,,,,,,,,1,1,2,1,1,1,4,2
471450401,133,13301,454,0,2,5,,,,,,,,2,1,2,1,1,1,5,1
471470601,133,13301,417,0,2,5,,,,,,,,1,1,2,1,1,1,5,1
471540701,133,13301,479,0,2,5,,,,,,,,1,1,1,1,1,1,5,1
471550301,133,13301,499,0,2,2,1,2,2,2,2,2,,1,1,1,1,2,1,6,1
471680101,133,13302,152,1,1,1,1,1,1,1,2,1,,2,2,2,2,1,1,4,1
471680301,133,13302,112,0,2,2,1,1,2,2,2,1,,2,1,2,1,1,1,3,1
471680401,133,13302,281,0,2,5,,,,,,,,2,1,2,1,1,1,3,1
471680601,133,13302,137,0,1,2,1,2,2,2,1,2,,2,1,2,1,1,1,3,1
471680801,133,13302,160,0,2,2,1,2,2,1,2,2,,2,1,2,1,1,1,6,1
471730501,133,13302,818,1,2,5,,,,,,,,2,1,2,1,1,1,5,1
471730701,133,13302,817,1,2,5,,,,,,,,2,1,2,1,1,1,5,1
471800401,133,13302,1076,1,1,5,,,,,,,,3,2,5,2,3,2,2,10
471800601,133,13302,1455,1,1,5,,,,,,,,3,2,1,2,3,2,2,10
471800701,133,13302,1110,1,1,5,,,,,,,,4,2,1,1,3,3,2,10
471830201,133,13302,319,0,2,5,,,,,,,,2,1,2,1,1,1,4,1
471830401,133,13302,250,0,2,4,1,2,2,2,2,2,,2,1,2,1,1,1,5,1
471860201,133,13302,274,0,1,2,1,2,1,1,2,1,,3,3,1,2,3,3,1,1
471860301,133,13302,240,0,1,5,,,,,,,,3,3,1,3,3,3,3,1
471860401,133,13302,324,0,2,5,,,,,,,,3,1,2,1,3,1,4,1
471860601,133,13302,226,0,1,5,,,,,,,,3,1,2,1,3,2,3,1
471860701,133,13302,284,1,1,5,,,,,,,,4,2,5,2,3,2,3,1
